study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,parental_education_Bachelor,parental_education_High School,parental_education_Master,parental_education_PhD,family_income_High,family_income_Low,family_income_Medium,grade_category_A,grade_category_B,grade_category_C,grade_category_D,grade_category_F,tutoring_Yes,pass_fail_Pass,gender_Male,internet_access_Yes
2.55,73.9,6.5,3.8,62.5,68.0,1,42.9,47.0,40.0,39.3,39.9,1.54,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
3.61,75.4,7.39,1.5,70.0,68.4,2,55.7,48.3,56.9,60.6,54.1,2.6,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
4.97,100.0,8.78,2.7,70.4,82.5,4,80.2,67.8,44.4,62.0,60.8,2.39,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
5.54,82.7,7.6,1.7,76.1,87.6,4,90.2,82.9,72.9,69.0,79.9,3.23,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True
3.55,73.3,6.61,1.9,59.0,69.1,2,52.8,49.0,45.4,72.4,53.1,2.14,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True
2.89,83.9,6.7,0.6,94.8,71.8,4,34.8,34.9,45.3,48.5,40.7,1.05,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
4.58,95.4,6.85,3.6,84.2,97.6,1,54.1,57.9,45.9,71.2,58.1,2.12,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
4.4,97.1,5.66,3.7,86.2,66.2,3,62.2,61.8,63.8,53.3,57.9,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
4.06,70.4,6.54,3.7,73.4,63.7,1,48.8,55.6,39.1,41.7,44.3,1.48,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1.1,77.3,6.5,1.9,96.1,49.8,1,35.6,42.0,28.8,37.2,36.9,1.5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4.45,87.2,9.78,3.0,87.3,80.2,0,70.0,58.5,63.9,70.1,64.2,2.65,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.43,84.7,7.93,5.5,82.9,48.4,2,30.7,24.0,31.0,27.6,29.6,1.21,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1.93,69.0,5.93,2.9,95.0,60.5,1,14.8,36.7,30.7,32.1,24.8,0.77,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True
2.19,70.6,5.43,0.8,54.9,54.8,3,27.0,42.9,18.7,28.0,26.1,1.27,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True
3.7,74.3,5.69,1.2,82.9,50.8,3,33.5,60.7,60.7,51.9,50.4,1.83,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
0.5,67.3,8.41,1.1,70.0,92.7,2,35.1,31.9,46.8,39.2,37.8,1.32,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2.85,80.4,5.65,4.5,69.1,72.0,2,40.3,25.8,44.7,29.3,31.4,1.13,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2.21,96.9,8.61,3.1,92.0,46.1,4,38.2,31.2,46.6,47.9,43.0,1.67,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2.09,78.3,7.24,0.1,100.0,74.7,1,55.2,46.1,48.7,45.8,44.7,1.28,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2.45,95.8,6.75,4.5,99.1,85.1,2,42.0,46.3,54.3,48.5,51.2,1.77,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
1.22,85.3,5.86,3.3,80.1,77.1,4,19.9,26.0,17.8,32.7,22.6,0.99,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4.26,83.2,8.26,2.8,75.1,87.0,0,58.8,60.6,68.6,65.6,61.9,2.65,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
0.5,68.3,7.55,4.8,98.6,78.4,2,28.6,20.7,36.0,28.2,30.6,1.09,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3.2,96.7,7.9,2.2,65.3,81.8,1,57.0,60.9,64.3,68.2,65.7,2.87,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True
1.98,86.2,6.73,4.5,100.0,68.6,3,42.3,56.9,50.0,46.7,46.7,1.94,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
5.38,69.0,7.67,0.0,74.2,92.6,7,81.4,62.8,79.6,76.3,73.9,3.41,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
3.03,88.8,8.48,1.4,79.3,82.2,2,64.7,57.5,63.5,49.7,56.1,2.29,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True
0.5,79.1,7.6,3.7,72.0,74.2,0,27.0,20.7,20.4,30.6,22.7,1.15,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3.66,85.6,5.94,5.0,80.5,57.3,1,40.1,55.3,47.7,45.8,45.7,1.48,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
1.69,87.4,7.52,0.7,66.3,85.8,2,54.9,52.9,48.0,41.3,46.7,2.02,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
4.18,97.2,7.75,1.9,74.4,87.9,2,61.4,55.3,58.3,65.6,61.3,2.2,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3.74,73.7,8.68,2.7,82.3,100.0,1,61.2,45.8,58.9,42.0,55.3,2.59,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
4.77,90.7,7.58,1.1,78.4,69.2,0,70.7,70.5,63.6,56.3,65.7,2.57,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True
3.22,98.3,8.1,2.1,42.7,76.1,1,59.1,63.9,65.2,63.9,63.7,2.74,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.98,100.0,7.62,4.9,100.0,75.8,1,71.5,54.5,51.2,41.4,53.2,1.92,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True
3.05,95.5,5.65,1.0,100.0,40.8,3,66.6,48.9,52.2,52.1,56.1,2.31,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2.29,88.6,7.83,2.1,62.5,82.9,4,34.6,52.5,50.0,52.2,48.8,2.36,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4.28,87.8,7.12,2.9,70.7,77.2,1,59.1,45.8,63.5,57.5,56.9,1.67,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1.52,100.0,9.0,3.2,77.4,63.4,5,38.5,37.4,42.0,45.7,38.3,1.45,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
2.96,82.1,5.56,1.2,90.0,57.8,0,68.0,56.3,57.9,49.4,56.9,1.78,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True
2.32,93.0,5.87,2.2,87.1,52.9,1,54.2,52.2,43.4,56.3,48.2,1.9,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4.01,100.0,7.73,2.1,63.5,79.6,1,72.4,73.3,66.7,77.6,73.5,2.8,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True
1.86,83.9,8.51,3.0,100.0,59.8,0,39.5,56.1,51.2,40.8,48.8,2.24,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.51,64.9,6.88,0.7,74.1,77.8,1,58.2,59.0,54.2,49.3,56.8,2.2,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True
3.05,76.4,6.89,4.4,100.0,68.9,2,38.0,45.6,47.1,51.1,50.5,1.97,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
4.79,87.9,7.21,2.9,70.9,74.3,4,53.8,42.5,43.1,49.5,47.1,1.67,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True
2.36,76.6,6.52,4.1,95.9,89.8,4,43.9,48.5,60.2,41.7,48.7,2.06,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2.52,81.5,7.99,1.6,85.6,77.9,2,57.0,55.1,62.2,53.9,56.8,2.71,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
1.38,82.0,6.52,0.7,67.2,76.6,2,65.6,64.8,62.0,52.9,59.9,2.69,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
1.82,90.6,7.7,1.1,88.8,62.0,0,51.0,42.8,54.0,44.1,46.9,1.6,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.5,75.5,5.68,3.6,82.7,77.6,2,56.6,52.7,52.7,45.1,52.2,1.9,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
3.04,79.2,8.72,1.8,93.8,69.6,1,53.4,59.9,45.6,57.6,58.0,2.33,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True
3.06,99.1,4.88,0.1,68.4,50.5,3,43.5,28.0,41.6,46.8,40.7,1.51,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
5.09,80.2,5.94,2.8,78.7,67.7,9,46.1,53.2,32.4,41.0,44.2,1.62,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
0.99,92.3,9.25,2.0,92.1,88.3,2,38.2,38.3,35.2,28.2,32.1,1.26,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
5.78,85.1,7.1,2.1,52.6,56.7,1,66.2,62.6,68.9,72.9,69.6,2.53,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
4.41,84.8,6.34,0.0,62.7,75.3,3,62.9,69.4,66.8,71.3,68.6,3.06,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True
2.61,92.4,5.72,0.2,80.6,68.5,1,45.6,30.0,19.2,37.1,29.8,1.37,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
3.47,66.4,6.56,1.7,82.7,70.3,0,31.6,32.1,41.0,42.9,35.7,1.68,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.18,89.4,7.29,1.1,78.6,67.0,2,65.7,68.8,55.5,59.2,62.6,2.67,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3.38,90.5,7.49,1.6,92.0,74.2,2,78.4,77.4,51.6,61.1,69.1,2.53,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
5.58,93.5,7.32,3.7,78.5,54.8,1,77.8,91.3,77.2,72.2,78.0,3.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True
2.22,81.2,5.21,0.9,95.3,78.4,2,49.7,34.3,39.7,49.1,45.3,2.05,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.72,85.0,7.14,1.1,84.9,63.4,2,54.4,56.7,64.5,49.0,53.3,2.36,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2.09,60.5,7.34,1.7,63.2,72.7,1,53.3,38.1,40.0,42.0,43.9,1.49,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.28,78.3,7.35,1.1,82.4,73.6,0,52.4,49.2,46.6,58.5,48.9,2.05,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
2.52,86.8,7.03,2.2,78.8,73.9,4,46.3,66.9,54.4,39.9,55.6,2.31,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
1.69,99.7,5.77,4.0,69.9,66.6,3,43.3,57.1,44.2,48.9,47.0,2.09,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2.68,100.0,6.08,2.1,57.2,51.2,2,32.6,38.2,28.7,24.0,30.6,1.36,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.07,81.6,8.21,2.9,62.3,61.8,3,45.4,43.5,32.0,37.2,37.7,1.92,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.52,93.7,6.22,0.0,67.3,64.7,1,46.2,47.8,56.9,36.2,44.2,1.61,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
0.5,83.5,6.28,2.6,95.9,44.1,3,29.1,40.6,25.7,19.0,31.0,1.45,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.81,68.8,6.7,4.7,75.1,62.0,0,40.5,32.2,40.0,26.1,34.3,1.22,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True
2.94,91.1,5.78,2.6,98.3,86.6,4,51.5,45.5,56.1,58.2,52.3,1.78,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
5.28,100.0,7.63,2.7,64.7,54.5,0,65.6,59.4,62.8,53.2,60.6,2.03,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True
3.03,81.2,5.73,2.9,69.4,81.4,1,29.2,34.0,37.2,38.4,36.3,1.65,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
4.12,75.9,8.08,4.9,71.6,61.8,4,41.7,34.0,52.7,43.0,44.3,2.02,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.49,85.7,5.66,4.5,75.6,61.2,0,25.3,51.2,36.8,55.1,42.5,1.73,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
4.56,83.8,6.72,1.0,83.6,67.1,3,75.4,57.3,47.3,57.6,57.9,1.92,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True
1.87,100.0,7.34,4.3,89.4,74.7,3,44.8,39.3,42.9,38.2,41.4,1.43,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
3.61,95.1,7.79,4.6,98.8,63.5,0,58.2,50.1,48.5,44.6,51.2,2.04,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True
4.01,86.3,6.77,0.0,47.0,62.1,2,58.9,55.7,40.4,45.4,48.4,2.38,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
3.83,56.0,6.3,2.5,100.0,90.7,3,38.5,48.6,42.7,34.5,38.1,1.47,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True
5.6,83.6,8.42,3.3,64.1,71.9,4,66.2,59.3,69.8,61.4,65.2,2.52,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2.3,100.0,7.18,0.0,81.5,49.0,1,52.6,44.3,57.8,37.1,49.5,2.05,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4.7,85.8,6.83,1.5,94.4,38.4,2,67.2,67.4,59.6,67.2,65.3,2.53,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True
4.39,93.2,5.18,1.4,89.6,91.7,1,73.2,53.3,59.1,61.2,64.6,2.82,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
3.06,88.9,7.19,1.5,96.8,83.9,0,65.0,60.2,58.3,49.8,58.2,1.86,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True
5.21,80.1,7.0,4.1,95.3,72.7,4,95.8,83.7,80.8,81.6,84.8,3.41,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.82,100.0,5.64,2.4,86.3,72.2,1,31.3,43.2,43.1,32.1,40.1,1.88,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
3.03,86.9,6.22,3.1,91.3,69.8,0,48.6,65.0,55.0,62.2,58.5,2.71,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
2.99,77.9,7.09,2.6,61.4,71.5,2,42.1,43.5,35.5,41.2,42.2,1.8,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1.47,85.2,7.47,6.2,69.3,73.2,0,29.8,32.7,34.1,44.0,36.0,1.45,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
3.91,99.3,5.98,4.0,65.4,85.7,1,60.3,58.4,53.1,65.5,56.1,1.95,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
3.73,70.2,5.99,2.5,44.4,84.2,0,50.0,54.5,43.3,51.3,52.3,2.46,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.87,87.7,7.12,2.1,65.9,73.0,3,53.0,58.5,48.6,57.9,53.0,2.22,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True
5.12,85.7,6.16,1.5,64.5,73.2,2,62.5,50.9,66.8,62.9,62.7,2.01,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.48,69.6,6.8,1.0,66.0,82.6,2,57.1,64.3,50.9,45.5,51.7,2.25,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True
0.92,92.7,8.78,0.7,90.0,78.8,3,32.7,25.1,36.0,58.8,38.9,1.36,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
5.28,87.6,6.96,4.0,68.5,68.7,3,58.5,59.3,54.5,53.6,55.2,2.28,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True
4.21,93.8,8.02,1.2,92.7,27.9,0,78.1,61.8,67.5,63.4,69.7,2.48,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True
3.75,96.4,5.75,3.5,56.5,80.4,2,47.1,47.3,44.3,53.3,47.3,1.86,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
2.59,84.4,6.23,1.7,70.2,86.7,3,49.7,53.6,47.6,57.5,52.9,2.39,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.41,79.4,6.21,1.4,74.1,66.1,1,63.2,66.6,63.9,49.4,61.0,2.3,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True
1.49,70.8,5.9,2.0,97.8,53.3,2,41.9,28.0,46.7,42.9,38.2,1.89,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
2.73,78.6,5.23,5.2,80.9,84.0,4,42.4,44.1,54.8,43.6,47.2,1.9,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1.92,85.1,7.19,7.1,84.4,84.3,0,57.4,55.7,59.2,58.2,58.2,2.53,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3.31,75.4,7.39,2.0,63.5,57.2,5,46.1,40.5,41.6,55.3,49.3,2.08,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4.11,90.8,6.05,1.8,92.8,77.1,2,36.1,49.3,42.2,57.4,46.9,2.05,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
1.74,76.0,6.25,3.9,79.1,63.2,4,26.2,62.5,42.8,55.7,45.0,1.21,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
3.87,67.4,7.08,2.7,53.7,75.2,4,47.9,45.9,51.1,46.1,50.4,1.81,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True
